,date,negative_bert,neutral_bert,positive_bert,daily_tweets,MA7_Sentiment,MA20_Sentiment,MA50_Sentiment,BTC_price
27,2021-01-28,0.07884323397331015,0.44067751649554365,0.48047924867825315,27156.90190629213,0.3927270408990985,0.3982587813628222,,33466.09765625
28,2021-01-29,0.08083431151201115,0.43638495533915733,0.4827807332780669,39034.90554748537,0.4083069790342131,0.40007741622300363,,34316.38671875
29,2021-01-30,0.09812708124901866,0.4600173605314667,0.4418555554381333,18408.11958954436,0.4135002309782074,0.3998494356811035,,34269.5234375
30,2021-01-31,0.09189609090126838,0.47468468503676464,0.4334192251941177,13373.796072101157,0.42001367610430396,0.4002998983363031,,33114.359375
31,2021-02-01,0.08714657566272092,0.4768857253826873,0.43596770071937985,18714.526684306657,0.42849644517123914,0.40406453294816913,,33537.17578125
32,2021-02-02,0.08935566503984614,0.4764801718820513,0.4341641648933333,18793.579939832944,0.43412557107353994,0.40665047580334307,,35510.2890625
33,2021-02-03,0.08327788850215108,0.49608003692565944,0.4206420723551559,20231.88056879332,0.43632302658069055,0.4077378131892268,,37472.08984375
34,2021-02-04,0.07076083969571945,0.5048778665555556,0.4243612953155556,17556.483704932532,0.44420874948399947,0.40852314568286596,,36926.06640625
35,2021-02-05,0.08837550885806349,0.47472484618174604,0.43689964137916665,24293.92601517157,0.43876129857161367,0.4109423715937569,,38144.30859375
36,2021-02-06,0.10044448122872018,0.4567923271766055,0.4427631960864679,21115.77912226055,0.43375910642266374,0.41405688989275835,,39266.01171875
37,2021-02-07,0.09258867749218495,0.4366173538369906,0.470793968615047,15418.910305053878,0.437376408069778,0.41719713451043805,,38903.44140625
38,2021-02-08,0.10704750437088913,0.4338278396580668,0.45912465739587777,67699.82798762411,0.440589587094998,0.4203918123918744,,46196.46484375
39,2021-02-09,0.09412094634081726,0.4757558825045685,0.4301231735620981,28539.476255156496,0.4398590212003378,0.42139863903646624,,46481.10546875
40,2021-02-10,0.06948253063291124,0.4906958941109467,0.4398215726315089,32599.78480412518,0.4405661971676097,0.42354920400269985,,44918.18359375
41,2021-02-11,0.11300354879521841,0.4596987131945392,0.4272977379755973,28320.05835958882,0.4413981553701649,0.42684237113500684,,47909.33203125
42,2021-02-12,0.09852450836501003,0.49195663039156623,0.4095188603056225,24049.282768931233,0.43954285099392326,0.42728091020259945,,47504.8515625
43,2021-02-13,0.1092931930836569,0.480482938757478,0.4102238666434017,16433.471706357876,0.43620837915195265,0.4286576817482211,,47105.515625
44,2021-02-14,0.10583664346052922,0.44195220100979465,0.45221115571058457,30512.320801331065,0.43738937410496725,0.43266271067806333,,48717.2890625
45,2021-02-15,0.09130323203201818,0.5102175479927273,0.39847922130805197,18593.990084651443,0.42835003069159283,0.43310785656535505,,47945.05859375
46,2021-02-16,0.09687605332311627,0.5088050737119857,0.3943188719193202,27080.17432299919,0.42024930750702316,0.43269149673780116,,49199.87109375
47,2021-02-17,0.10908535110523791,0.476638588982205,0.41427606022785296,25004.831548927807,0.4182684183402425,0.43521533236345683,,52149.0078125
48,2021-02-18,0.106051237802657,0.480240446352657,0.4137083180198068,20033.426634070205,0.4150042615137798,0.4320357642368641,,51679.796875
49,2021-02-19,0.11312741382701975,0.4727679415818672,0.41410464442567324,26780.63439065109,0.4133551248200392,0.42876547429151207,,55888.1328125
50,2021-02-20,0.11198302588555624,0.45974828402597134,0.42826868750920244,23579.059175476043,0.4156988532204867,0.4281184805806105,0.41522260233163477,56099.51953125
51,2021-02-21,0.12332107212643939,0.4656434403454545,0.41103548536515155,19210.389516210184,0.41580030556070546,0.4270525882078027,0.4149816644175866,57539.9453125
52,2021-02-22,0.10000598215453387,0.5186851853082258,0.3813088431479032,29912.540683710802,0.4069375164903703,0.42444978546630374,0.4140924678174355,54207.3203125
53,2021-02-23,0.1166206074576637,0.4830520688503704,0.4003273197532,32510.46551622889,0.4071685287960138,0.4228385071262975,0.41364266488186885,48824.42578125
54,2021-02-24,0.08796120659252174,0.549181922596838,0.36285687608320155,24473.071190199873,0.40323577931649895,0.4200868311133472,0.41313854823374474,49705.33203125
55,2021-02-25,0.08082195916662817,0.548859691596074,0.3703183456838337,21018.042150788224,0.3977410649984966,0.41751335732136047,0.41261943216527425,47093.8515625
56,2021-02-26,0.10027699046871229,0.5140704220266822,0.3856525893767285,20789.731874113222,0.3942340989181118,0.4150730215117206,0.4119431418131989,46339.76171875
57,2021-02-27,0.09353812397953495,0.5003629207477204,0.40609895452127664,16067.64941957188,0.3932333876800622,0.41332710524671146,0.4116893569305801,46188.453125
58,2021-02-28,0.10575250524237892,0.5384786921897436,0.35576880044301995,16971.847720977283,0.3841709017967894,0.4078497162861387,0.409947776523301,45137.76953125
59,2021-03-01,0.09229678381314765,0.525462182068009,0.38224103681744964,21646.505001575908,0.38057159572832666,0.40418859149668973,0.4086849900527012,49631.2421875
60,2021-03-02,0.08366120365029736,0.49124526335131896,0.4250935327384652,20188.002832498656,0.3860446819271469,0.40394908479080244,0.40870722580375096,48378.98828125
61,2021-03-03,0.08859844539092857,0.4977457363026455,0.41365581453703704,18382.936437164622,0.38771074377512654,0.40270309631011336,0.4098198815031009,50538.2421875
62,2021-03-04,0.07240868744659384,0.5079537527394957,0.41963755822633053,17241.984600369382,0.39480832904301766,0.4023383258458625,0.41059984607744693,48561.16796875
63,2021-03-05,0.07005942868759313,0.5198461191232091,0.4100944506372493,16844.917052505916,0.3997803421621946,0.4023657349092734,0.41084075712422446,48927.3046875
64,2021-03-06,0.07647233939315,0.5134742902242857,0.4100533730110714,13590.52453468697,0.4028304401164875,0.4023576161648767,0.41088358183132123,48912.3828125
65,2021-03-07,0.09069403205353124,0.5177281233171875,0.391577846888,15488.052167050471,0.4010153016623279,0.3994703157447536,0.4109910710399005,51206.69140625
66,2021-03-08,0.05124141334658507,0.5642505036309028,0.38450806587760417,28098.033494752315,0.4046077098416509,0.39880502262901796,0.4111312622961783,52246.5234375
67,2021-03-09,0.09209505283821615,0.49699141820190024,0.4109135299130641,20493.68662478507,0.4081917714786027,0.3995952444382439,0.4112501779485173,54824.1171875
68,2021-03-10,0.07666711354897757,0.5127381703668161,0.4105947200486547,21648.404999323197,0.4063794198923764,0.3994199425249487,0.41161406614779067,56008.55078125
69,2021-03-11,0.05969322854866726,0.5193697511571681,0.4209370157709735,27276.064355390397,0.4072895700466185,0.39976416622738525,0.41184852108397313,57805.12109375
70,2021-03-12,0.08084037909533417,0.5097621061791457,0.4093975142085427,19293.616312600414,0.40600956454439496,0.39954001716942666,0.412137497669619,57332.08984375
71,2021-03-13,0.1124729809528175,0.43761006021897814,0.4499169598364964,26415.8187690767,0.41098737819430087,0.4005708872802502,0.41393702181941006,61243.0859375
72,2021-03-14,0.10867894652027778,0.4739278664928105,0.41739318290228755,14790.027432073466,0.4119048544307029,0.40087363478201865,0.4142719952118828,59302.31640625
73,2021-03-15,0.08282978993287964,0.5125146197939815,0.4046555893282407,20989.175292913205,0.41353957223573296,0.40198538460012984,0.4147297192342925,55907.19921875
74,2021-03-16,0.08728422602652712,0.5211636475077519,0.39155212341963824,18738.424279438117,0.41442007942848724,0.4015675181080554,0.4151894560036207,56804.90234375
75,2021-03-17,0.08550463529025805,0.5026653118307692,0.41183005251935484,19518.30910172027,0.4145346447542736,0.4038995741288247,0.4156345323731193,58870.89453125
76,2021-03-18,0.06627701653955508,0.5312044520066955,0.40251854283315336,22493.891339463888,0.41352512260233587,0.4054329168502209,0.41562386795224093,57858.921875
77,2021-03-19,0.037679649585067546,0.5636129319339207,0.39870742011086635,33051.30033487933,0.4107464231448225,0.40605457545660834,0.4163578269330602,58346.65234375
78,2021-03-20,0.05937508497620987,0.5288929463641976,0.41173197276851853,15927.171308759342,0.4110382304648195,0.4063228144207628,0.41500984113090855,58313.64453125
79,2021-03-21,0.09484122585941297,0.5231205755836177,0.3820381986952219,14196.61051304092,0.4025533853221602,0.4075737381470581,0.4130344973155587,57523.421875
80,2021-03-22,0.06547428345880275,0.5411360188555046,0.393389697631422,21227.47251985348,0.39955294966330196,0.4081046267572473,0.4120841863781721,54529.14453125
81,2021-03-23,0.08586957098919948,0.538192785711286,0.3759376470866142,18525.087348150948,0.3959632068830987,0.40576387029763533,0.4109570966113584,54738.9453125
82,2021-03-24,0.05501462962789081,0.5580801119454023,0.38690525907543105,33597.02890020085,0.3953823488400728,0.4044900343232732,0.4099950879516731,52774.265625
83,2021-03-25,0.06633214467047686,0.5224494167534361,0.4112184353279102,34409.08241314977,0.3953058966911422,0.4040891237090627,0.4095451716856844,51704.16015625
84,2021-03-26,0.06048445680409193,0.5119802462914799,0.4275352855298206,21646.64340947334,0.3984329895282256,0.40491963965632793,0.40968033272832494,55137.3125
85,2021-03-27,0.0544497533348373,0.4884206102738095,0.45712963075555557,24263.18111009989,0.40573576585881177,0.40716136621558907,0.41032284910950134,55973.51171875
86,2021-03-28,0.055139701706944586,0.48403799283375315,0.46082230810075564,19221.313365370344,0.41187205777534136,0.4104587215114346,0.4107919210060031,55950.74609375
87,2021-03-29,0.05972825105672577,0.5008379955981087,0.43943374503073285,20551.823966247623,0.41904650106728025,0.41307423004253596,0.4107266376519691,57750.19921875
88,2021-03-30,0.04450438375637168,0.5102726774825959,0.44522292459749263,32693.394789353864,0.4255256544380391,0.4147080107417945,0.41022524463201704,58917.69140625
89,2021-03-31,0.03341114934184652,0.5556927873116884,0.41089607263931527,40811.31311916056,0.4298954576321267,0.41472236086515923,0.4092795861073786,58918.83203125
90,2021-04-01,0.05693384244009341,0.5646829690819296,0.37838318662863707,31580.998194304666,0.42883019857627747,0.4126959880488575,0.40826507655966365,59095.80859375
91,2021-04-02,0.057206781589847766,0.520818448220735,0.42197477448425197,18640.89376053963,0.4301747409708202,0.41329490520484363,0.40791513934108997,59384.3125
92,2021-04-03,0.0653035470042437,0.5272099179355743,0.40748653600616247,17388.62885558299,0.4276686472803629,0.4112744088319706,0.4075266844005128,57603.890625
93,2021-04-04,0.07549553199655247,0.5275776869234567,0.3969267846345679,15845.889507029402,0.42014329151523944,0.4102998184382696,0.4072797809559824,58758.5546875
94,2021-04-05,0.04460208357423846,0.4653515963230769,0.4900463193153846,18845.637583892618,0.4237962929170681,0.41436604367575275,0.40884492708680553,59057.87890625
95,2021-04-06,0.055167990640119666,0.513163866025641,0.4316681456504274,16988.2342923681,0.42282559299452993,0.4162763304486474,0.4084421229679789,58192.359375
96,2021-04-07,0.06776884721509316,0.5310507239780822,0.4011804319890411,17768.936510765594,0.4173202814184735,0.4157692056614896,0.40849508788329236,56048.9375
97,2021-04-08,0.06482550286098171,0.5207386019878049,0.4144358974496951,16011.135164322242,0.41776275951977093,0.4163366987384678,0.40888953936428013,58323.953125
98,2021-04-09,0.07515905185556969,0.5107520918545455,0.41408885428424247,16154.071864909483,0.42222596797672163,0.41706914798481903,0.4088858686595035,58245.00390625
99,2021-04-10,0.08748185589767692,0.488533519604359,0.42398462459128206,18887.466818120083,0.4224771992401004,0.4176526075954269,0.4090873648667873,59793.234375
100,2021-04-11,0.06539724270248265,0.4997320799567823,0.4348706816608833,15294.821278852562,0.42590021744694045,0.4201684401176012,0.40949454206747765,60204.96484375
101,2021-04-12,0.05677693886613351,0.5392070683542234,0.4040159916907357,17841.530166981112,0.4267863683289615,0.42067445412042564,0.40901899901221367,59893.453125
102,2021-04-13,0.07755304687037255,0.4636826204313726,0.45876433262331157,22177.781217883523,0.42287611999245234,0.4246185820031256,0.40995485876237364,63503.45703125
103,2021-04-14,0.06916049609731695,0.5039161502832422,0.42692335466612025,26557.81980882652,0.42228302111941396,0.4265242056026821,0.41084926094900537,63109.6953125
104,2021-04-15,0.07525909306002695,0.493327320948248,0.43141358700296495,17940.011533009507,0.4260621654961544,0.4274858794919705,0.41145879560096155,63314.01171875
105,2021-04-16,0.09265709672806208,0.4791679270230599,0.42817497699334817,21864.969968595036,0.42777955043911103,0.4275163409902337,0.4127395426776311,61572.7890625
106,2021-04-17,0.06319215002411671,0.47686003929968457,0.45994780997791795,15441.047204700648,0.4335119199008205,0.4276505400008224,0.41449698315398564,60683.8203125
107,2021-04-18,0.09438857600408383,0.4647141883093812,0.4408972375095809,24324.384753259295,0.43562599651560785,0.42670172711552834,0.4155802115487475,56216.18359375
108,2021-04-19,0.08185612315582033,0.5070613519858156,0.4110825247446808,20648.49352605247,0.43265247690108255,0.4253516690066687,0.41567792861195146,55724.265625
109,2021-04-20,0.05074422674859327,0.5042913246826425,0.4449644517326425,18620.877424288905,0.43777103440632087,0.4253393607750093,0.41742686295096365,56473.03125
110,2021-04-21,0.08087447266406414,0.4957014483463183,0.4234240768581948,20538.141122787154,0.43335350243568127,0.42593593240447963,0.41823437353999793,53906.08984375
111,2021-04-22,0.09080805125350741,0.49500520123636366,0.41418675095348834,22950.991310209058,0.4317614269716023,0.42764086403899637,0.4180205150736258,51762.2734375
112,2021-04-23,0.09262649931202863,0.4979833760912344,0.4093901232822898,27051.604799980687,0.4290084940065179,0.427041594934141,0.4179368740686308,51093.65234375
113,2021-04-24,0.08733596324677334,0.4875724294066667,0.42509160629840004,18080.976486434858,0.4286230726696494,0.42787993161472376,0.418043816187691,50050.8671875
114,2021-04-25,0.10349811743293802,0.47468098969014083,0.42182089328619715,17343.81920832393,0.4238572080831843,0.4290653653600395,0.4182737464357095,49004.25390625
115,2021-04-26,0.07540542110370793,0.48036350988162474,0.4442310718665377,24936.613216209644,0.42427393737780394,0.4268836869100944,0.4189438973936599,54021.75390625
116,2021-04-27,0.07835574424645766,0.4815597126544623,0.4400845415402746,21046.153846153844,0.42789918947725314,0.4272844676667538,0.41989500905350835,55033.1171875
117,2021-04-28,0.07014506968570157,0.4799890545073298,0.44986587544005235,18436.31240405574,0.4285118674406794,0.4296028221168019,0.4211765347312035,54824.703125
118,2021-04-29,0.06952374539068305,0.5029673285061426,0.4275089234103194,19764.96380482259,0.42902247325969495,0.430225347162546,0.42150193460369867,53555.109375
119,2021-04-30,0.05455942955037243,0.5042028932160494,0.44123767944650205,23514.50929835806,0.43240383932132165,0.4315181483607488,0.4221027769448329,57750.17578125
120,2021-05-01,0.06975695968465143,0.4590465440314286,0.4711964964714286,16952.481197901634,0.440129635969964,0.43376633273599385,0.42308825695856733,57828.05078125
121,2021-05-02,0.06439638087369565,0.49495270400621116,0.4406509147493789,15535.160404667553,0.44207454952633635,0.4340415819306842,0.42370106873387786,56631.078125
122,2021-05-03,0.07546186062383077,0.47093307938358975,0.45360506072410256,18935.02367411171,0.4460475704560745,0.4364029661703682,0.4237733844375564,57200.29296875
123,2021-05-04,0.05289925457331387,0.49499796542311436,0.4521027835588808,20006.583907659864,0.44703153441761745,0.43608574954825247,0.4244539648425876,53333.5390625
124,2021-05-05,0.06926340390695591,0.4807008520299304,0.45003574282134573,21072.757036657327,0.44827543457775126,0.43718633946040614,0.42534377177382493,57424.0078125
125,2021-05-06,0.060527903633031996,0.4875461214026667,0.45192597498826664,18171.443066460055,0.44853294702127805,0.43816311984065853,0.4265275727849746,56396.515625
126,2021-05-07,0.06524155085059485,0.48822730770351286,0.4465311414074941,20661.537937378624,0.4509107242709249,0.4390372229079989,0.4272079862925851,57356.40234375
127,2021-05-08,0.07036169717532212,0.4759445745084034,0.45369372816554626,17217.051836814204,0.45246773036080545,0.43873940948836204,0.42821142129910267,58803.77734375
128,2021-05-09,0.05696039466374021,0.4678103886797153,0.47522921200711743,13655.318659612185,0.4529718198027665,0.44037426541681624,0.429711848591186,58232.31640625
129,2021-05-10,0.06517262365478371,0.45918080756418606,0.475646567957907,20853.450046300553,0.4573462764538326,0.4434487436650651,0.43096507594784067,55859.796875
130,2021-05-11,0.07800401910253488,0.490501526522739,0.4314944522816538,18845.093536462853,0.45458245039852646,0.44280731511977994,0.4319348064103198,56704.57421875
131,2021-05-12,0.08468911757155845,0.4534763151766234,0.46183456689558444,18796.618591533253,0.4557989233156144,0.4446363860739413,0.43327686267040133,49150.53515625
132,2021-05-13,0.12155581510911138,0.4526148272743259,0.42582935838135993,41139.56552983318,0.4527731252606162,0.445190795951459,0.4342551315193179,49716.19140625
133,2021-05-14,0.09475241562543583,0.46306550361975557,0.44218208096272915,23688.502533768256,0.451555138507424,0.4467523177457656,0.43533899077201005,49880.53515625
134,2021-05-15,0.06030154915705203,0.4970491868988439,0.44264926686127165,16784.50620537208,0.4510699041891462,0.44758839682018814,0.4359552815863897,46760.1875
135,2021-05-16,0.1087028000812886,0.44632175102184085,0.44497544976078,31021.258026559215,0.4499801193885504,0.44869099474754914,0.43629724559091826,46456.05859375
136,2021-05-17,0.10123376494926087,0.4612079231672925,0.43755831373241105,48835.64281016947,0.4452712571042121,0.4483732443602098,0.43591349427673903,43537.51171875
137,2021-05-18,0.08746949246418076,0.4623026546925656,0.45022785154052475,33195.9105471636,0.44209391755203936,0.4488562591221265,0.43570575983438153,42909.40234375
138,2021-05-19,0.13139133043432102,0.4527431465331429,0.4158655238411948,92709.03010033444,0.44014030149698197,0.4472371947602762,0.435243637850273,37002.44140625
139,2021-05-20,0.09114709026141614,0.4734335265136192,0.43541938164539723,38279.16478351261,0.43683840334070856,0.4476138832476608,0.4350514115178789,40782.73828125
140,2021-05-21,0.1171961213163717,0.4646286743852982,0.4181752036381414,34818.0395057909,0.4358816339978063,0.44651567011392934,0.43519413957667946,37304.69140625
141,2021-05-22,0.06870374238749705,0.4522141910073964,0.4790820659239645,32626.015534124166,0.4404941321179607,0.446891173421193,0.43716862740599954,37536.6328125
142,2021-05-23,0.09032061132337572,0.46751339957658955,0.44216598897601156,33385.642469959195,0.44043372238230316,0.44696331981293735,0.43756453357250463,34770.58203125
143,2021-05-24,0.08946454999861515,0.46696691259103557,0.4435685387425039,31164.68613944817,0.44025785850501864,0.446485390194766,0.4382720238222369,38705.98046875
144,2021-05-25,0.09446378230231672,0.5012053602224199,0.4043308595428826,27232.029326738164,0.43610442673132765,0.44421053667019467,0.4384172017616155,38402.22265625
145,2021-05-26,0.08014763213496565,0.48987136184242425,0.4299810094830303,23909.66915112475,0.4335735714741408,0.4432555493683701,0.4372394505884321,39294.19921875
146,2021-05-27,0.07332930839194872,0.49667094012228796,0.4299997505654833,24483.95405131995,0.43534034981467684,0.4422114434434756,0.43720673695931567,38436.96875
147,2021-05-28,0.08754530894803689,0.49723812552621355,0.4152165642116505,25155.027339749147,0.4328149976354585,0.44072027310081646,0.4374819552381903,35697.60546875
148,2021-05-29,0.08871151665695641,0.4744954963268765,0.43679298873123484,19895.738546109365,0.4351422207720952,0.4399154759848969,0.4379203295770441,34616.06640625
149,2021-05-30,0.07603044593405794,0.47376511916120906,0.4502044317534005,19289.902413970212,0.4315325165007747,0.4387238197823389,0.4386284781548706,35678.12890625
150,2021-05-31,0.07509538266599498,0.4959984164360902,0.4289061996303258,19277.057722466736,0.429875042832564,0.43649808795721595,0.4387249796262244,37332.85546875
151,2021-06-01,0.0762930038674261,0.4846801472475369,0.4390268452403941,19716.301829266973,0.42930733114480024,0.4368567733362037,0.4388064730297443,36684.92578125
152,2021-06-02,0.07889968265827832,0.48267030996551724,0.4384300078445813,19756.446543790746,0.43356972468251254,0.43574227052425113,0.4394812576602118,37575.1796875
153,2021-06-03,0.0693299169926782,0.4869588990452128,0.4437111844420213,18375.67563658215,0.4352859965523864,0.4365937860509493,0.43918609789195123,39208.765625
154,2021-06-04,0.11985064176871141,0.4665588250598658,0.4135905348541342,35867.13642023216,0.43323484458846784,0.4352322838553019,0.4389246700525005,36894.40625
155,2021-06-05,0.09493460327725663,0.46216000814881447,0.44290538841841004,34746.05440852473,0.43669594761431274,0.43524448011992756,0.4391499994920191,35551.95703125
156,2021-06-06,0.08435093426905092,0.4711124522970297,0.4445366141485148,34408.973463248614,0.43766390079147277,0.4352235831860102,0.43947081590682624,35862.37890625
157,2021-06-07,0.10617240180851756,0.4628760074662162,0.4309515896410811,35736.888809080236,0.43525729552743286,0.4349089772768992,0.43890226256688825,33560.70703125
158,2021-06-08,0.09486778090839919,0.4918867463566529,0.41324547265486966,35265.10704250282,0.4332997046555008,0.43314791161567756,0.4383600710991489,33472.6328125
159,2021-06-09,0.06039759901478411,0.45317131037341774,0.48643108847292543,68525.33052007812,0.43922523505956723,0.4365081765981409,0.4398374939173497,37345.12109375
160,2021-06-10,0.05899927174198828,0.5007144072768903,0.4402863194436635,45319.52582034483,0.4394572740094525,0.43673993554091545,0.4397457658332521,36702.59765625
161,2021-06-11,0.07169375059646267,0.48727633884172084,0.4410299085714286,29713.51710502469,0.4391221145256284,0.437828254823453,0.44009097821978604,37334.3984375
162,2021-06-12,0.10012564957474619,0.4578036019045553,0.4420707517941431,22195.706411858962,0.4426821416431295,0.43606581129346145,0.4406377233343087,35552.515625
163,2021-06-13,0.08618825961686243,0.4641257549909651,0.449685985013963,23748.09615205836,0.44352971621757364,0.4364239063428877,0.44142783827022386,39097.859375
164,2021-06-14,0.07344474095723677,0.4825967234362981,0.443958537088101,40129.330322417234,0.4434574565850219,0.436442477692678,0.4417977780896297,40218.4765625
165,2021-06-15,0.061541092786804925,0.4867393346344969,0.45171957134435314,23437.73626060184,0.4460534542979309,0.4386990830165576,0.44238402667900534,40406.26953125
166,2021-06-16,0.07084204553623957,0.4894345340145833,0.43972342241458334,23199.50330154183,0.44936319801789515,0.43916300744186965,0.44229564139563365,38347.0625
167,2021-06-17,0.08236024835849819,0.4803541567083033,0.4372855938758123,26830.75058417762,0.443220011193256,0.43950995236140916,0.4422407600688796,38053.50390625
168,2021-06-18,0.08828825888502131,0.49859315777078894,0.4131185823313433,22746.63561972969,0.439824044054216,0.4394100484623469,0.44152022490988524,35787.24609375
169,2021-06-19,0.07348773749968475,0.47274575042922756,0.4537665126661795,23296.500357590223,0.44141611956605986,0.4402183115068681,0.4420350796011766,35615.87109375
170,2021-06-20,0.09180573172528467,0.4775890081831683,0.43060526303960395,19872.835002823704,0.43998293347174244,0.4392850177585921,0.4418266008481002,35698.296875
171,2021-06-21,0.11735905523500148,0.4706080176927729,0.4120329241558997,32811.73289817935,0.43527630086448454,0.438481528450286,0.4406665308026977,31676.693359375
172,2021-06-22,0.10357283661841206,0.48917000543132216,0.40725716130051354,37702.47688410843,0.4306886288910361,0.4369686863579107,0.44001175132330816,32505.66015625
173,2021-06-23,0.08167709409073945,0.5005941165688074,0.4177287901627523,26440.698018337767,0.426439781243336,0.4359829140873475,0.4393082950377915,33723.02734375
174,2021-06-24,0.07635617764925683,0.502580240625,0.42106357911386366,21462.478787760316,0.42410730083074605,0.43490445669076855,0.43869968318592845,34662.4375
175,2021-06-25,0.08587692390255748,0.5038409524403471,0.4102821240804772,22371.3933709914,0.42073186710632915,0.43474691332059445,0.4379202004655192,31637.779296875
176,2021-06-26,0.10392547614132075,0.481209654471934,0.41486486757806607,20592.17874871733,0.4209501527621695,0.4334116504234351,0.43719351208492707,32186.27734375
177,2021-06-27,0.07922818375537109,0.49623764060963854,0.4245341768906024,20015.81027667984,0.41729611079022233,0.4324591534111536,0.4367621990551841,34649.64453125
178,2021-06-28,0.06057788349240198,0.5058308871338614,0.4335912302661386,24350.376277754076,0.4176693566935392,0.4325848505837754,0.4363680324297055,34434.3359375
179,2021-06-29,0.07513301430314123,0.4803131987617702,0.44455378458173256,25775.552448138165,0.4217344642467683,0.43407572258029264,0.4357665534605803,35867.77734375
180,2021-06-30,0.06959392134461556,0.5042287071238207,0.4261773689990566,20528.926876355297,0.4240994902090862,0.4312064978434418,0.4347965691672695,35040.8359375
181,2021-07-01,0.08112677205016203,0.5042109141848101,0.41466231553620253,19130.015577615995,0.42371618088076746,0.4299863071811818,0.43446652727029983,33572.1171875
182,2021-07-02,0.07312163181957908,0.5036955019030612,0.423182867817602,18925.96307891567,0.42398109196873474,0.42913644809766616,0.4337086508177905,33897.046875
183,2021-07-03,0.06976164543771081,0.48363232669189193,0.446606028495946,17849.457924625713,0.42852158002066837,0.42935241365489485,0.4341160365063117,34668.546875
184,2021-07-04,0.09211902727135428,0.48294051979428576,0.4249404541885714,17318.472976899822,0.4297810283469815,0.42817405504416195,0.4337779653930929,35287.78125
185,2021-07-05,0.07530202118710363,0.5164745054285714,0.40822347077282917,17690.967900593245,0.4277421900822599,0.4264723852196252,0.4331029497835156,33746.00390625
