,date,negative_bert,neutral_bert,positive_bert,daily_tweets,MA7_Sentiment,MA20_Sentiment,MA50_Sentiment,BTC_price,BTC_trading_volume
59,2021-03-01,0.09370360852676289,0.523051298626482,0.38324509722187106,21646.505001575908,0.38350938231314025,0.4044042114580346,0.4080282750524547,49631.2421875,53891300112.0
60,2021-03-02,0.08324364171129306,0.492972460277445,0.42378389798405386,20188.002832498656,0.3878944881316285,0.4040000024977438,0.4079227896480167,48378.98828125,47530897720.0
61,2021-03-03,0.08917359935571656,0.4945741502027236,0.41625224693326585,18382.936437164622,0.3903619285802163,0.4028890310710716,0.4090163541623476,50538.2421875,53220811975.0
62,2021-03-04,0.07708409303401241,0.5062522989680699,0.41666360493485016,17241.984600369382,0.3977001684234559,0.40223656864183516,0.40969647068891,48561.16796875,52343816680.0
63,2021-03-05,0.07652807496255137,0.5201299813946237,0.4033419425101276,16844.917052505916,0.40011190743562247,0.4017116929804492,0.41002279539874703,48927.3046875,48625928883.0
64,2021-03-06,0.08180361223169046,0.5102065898884758,0.40798979955811965,13590.52453468697,0.4026325551163399,0.40158722240004185,0.41001371065922,48912.3828125,34363564661.0
65,2021-03-07,0.09682413359508789,0.5122009206064645,0.39097494766337043,15488.052167050471,0.40083748856073637,0.39928850341395644,0.41013340101459733,51206.69140625,43137459378.0
66,2021-03-08,0.05827165860485184,0.538722877030895,0.40300545451063324,28098.033494752315,0.4056571239145365,0.399633744319685,0.4107007385675879,52246.5234375,48597428048.0
67,2021-03-09,0.09602392044301072,0.49687859529165945,0.40709748550203634,20493.68662478507,0.40863867244955715,0.4001610357758901,0.41099046436026265,54824.1171875,50912227385.0
68,2021-03-10,0.07845130464255205,0.5148841038422239,0.40666459407766636,21648.404999323197,0.4064987594612587,0.3999334702904352,0.4112380365400476,56008.55078125,57295577614.0
69,2021-03-11,0.0692224612719542,0.5183132338733877,0.41246430244727056,27276.064355390397,0.4060252664005093,0.39985496136067605,0.41149699828735603,57805.12109375,56772343595.0
70,2021-03-12,0.08163372135698777,0.5086406886522591,0.4097255892168188,19293.616312600414,0.4051580144357554,0.3999704806442525,0.41182153245545067,57332.08984375,55689944702.0
71,2021-03-13,0.1129189310951813,0.4398499182624332,0.44723115199851354,26415.8187690767,0.4106441656218036,0.40083731201477335,0.41362785747412045,61243.0859375,60669829814.0
72,2021-03-14,0.1089711091557624,0.47591411700476377,0.41511476924666707,14790.027432073466,0.41153478683287203,0.4013516592899292,0.41396171310139224,59302.31640625,43901225564.0
73,2021-03-15,0.08809971194926086,0.5107176134606468,0.4011826738440735,20989.175292913205,0.41281075260545996,0.40194592702364007,0.41407779211181484,55907.19921875,66419369890.0
74,2021-03-16,0.08859122790754764,0.5197789101252143,0.3916298586794209,18738.424279438117,0.4113888031265584,0.40171340965863334,0.41455036510936033,56804.90234375,59749798599.0
75,2021-03-17,0.08740722000893164,0.5074327643119957,0.4051600161813261,19518.30910172027,0.41114661946146963,0.40396113965827096,0.41483186307717734,58870.89453125,60258313191.0
76,2021-03-18,0.07329896969725662,0.5294934465450457,0.3972075932228303,22493.891339463888,0.4099644943546151,0.40458778550636787,0.414771702357336,57858.921875,55746041000.0
77,2021-03-19,0.03937468866400536,0.571019608878668,0.38960570426747904,33051.30033487933,0.40710716958214116,0.40467259913280124,0.41524477198885434,58346.65234375,49063873786.0
78,2021-03-20,0.058324172945698416,0.5297588200539946,0.41191701099179995,15927.171308759342,0.4073810973040138,0.4049860053653537,0.4139053435783832,58313.64453125,50361731222.0
79,2021-03-21,0.09610455192206796,0.523414944669747,0.3804805035928622,14196.61051304092,0.3990372662533074,0.405749440218336,0.41190865586136355,57523.421875,51943414539.0
80,2021-03-22,0.06274013707972154,0.5368850009725085,0.40037486119499016,21227.47251985348,0.39719477774684775,0.406565143264675,0.4110835365532413,54529.14453125,56521454974.0
81,2021-03-23,0.09022613915356682,0.540350599031432,0.36942326512275403,18525.087348150948,0.3932248516566828,0.4039765416998512,0.40988142820538365,54738.9453125,56435023914.0
82,2021-03-24,0.0625096232982602,0.5465606933303196,0.39092968481201074,33597.02890020085,0.39313732992325656,0.40277070540836285,0.40894527180433277,52774.265625,70567223787.0
83,2021-03-25,0.06701425065362271,0.5360784432170403,0.3969073023177101,34409.08241314977,0.39210574069030457,0.40182992909326093,0.4082544632539007,51704.16015625,67999812841.0
84,2021-03-26,0.06075660474106783,0.5053160601659145,0.4339273255834195,21646.64340947334,0.39669570723537817,0.4032863759062749,0.40838772999886574,55137.3125,56652197978.0
85,2021-03-27,0.06245449830771299,0.48668626587392017,0.450859230234125,24263.18111009989,0.4043523979812089,0.40532777736703707,0.40879271623968594,55973.51171875,47266542233.0
86,2021-03-28,0.05625631661725906,0.4819114141250578,0.4618322722629408,19221.313365370344,0.41059180564010156,0.40870193568130225,0.40947994746814803,55950.74609375,47686580918.0
87,2021-03-29,0.06148007198243884,0.4994866258785497,0.4390332933119468,20551.823966247623,0.4179109043549871,0.41041754705279343,0.4094398212181666,57750.19921875,57625587027.0
88,2021-03-30,0.04580505080321493,0.5036311075137542,0.45056382953907487,32693.394789353864,0.4241845253979977,0.41248737295931903,0.4093090249751555,58917.69140625,54414116432.0
89,2021-03-31,0.03411192387012711,0.5418650346159583,0.4240230458753573,40811.31311916056,0.4310094979920731,0.4133139659020662,0.40878148427914196,58918.83203125,65520826225.0
90,2021-04-01,0.05949177178802348,0.5549914236858187,0.3855168056527602,31580.998194304666,0.43033288809716685,0.41203075176899434,0.4078647101517419,59095.80859375,61669163792.0
91,2021-04-02,0.05723136002383509,0.5220945708960859,0.42067407393749773,18640.89376053963,0.43330373454964033,0.41255210818426474,0.4074939538192736,59384.3125,58727860620.0
92,2021-04-03,0.06830031151384186,0.5260769808498426,0.40562270819541535,17388.62885558299,0.4297656573761398,0.41057075371745055,0.40700880464763833,57603.890625,59641344484.0
93,2021-04-04,0.07560749858575556,0.5240248664716213,0.40036763918344914,15845.889507029402,0.42345420849480525,0.4098685094287259,0.4067343597022308,58758.5546875,50749662970.0
94,2021-04-05,0.04460208357423846,0.4653515963230769,0.4900463193153846,18845.637583892618,0.4269809643763608,0.41410011159402643,0.4082920584780879,59057.87890625,60706272115.0
95,2021-04-06,0.05483914045283587,0.5118053597929423,0.4333555001937879,16988.2342923681,0.4262712402365909,0.41608704690423437,0.40817651835696284,58192.359375,66058027988.0
96,2021-04-07,0.065901510209355,0.5349681916501949,0.3991303015058825,17768.936510765594,0.41984204923244184,0.4157999176339752,0.4082426929847188,56048.9375,75645303584.0
97,2021-04-08,0.06889403969409212,0.5164973610713264,0.4146086016154871,16011.135164322242,0.4186652436999581,0.4166285370812445,0.4086070897826356,58323.953125,53053855641.0
98,2021-04-09,0.07823985154575269,0.5110221296104194,0.4107380176512287,16154.071864909483,0.42181789519976665,0.41763483771856597,0.40859325739791025,58245.00390625,46655208546.0
99,2021-04-10,0.08752066469201804,0.4895418859392248,0.42293744923948234,18887.466818120083,0.4221008171125147,0.4181596204922651,0.40876628601099396,59793.234375,58238470525.0
100,2021-04-11,0.06915427210745141,0.49746899541128903,0.4333767364877226,15294.821278852562,0.4255700706490531,0.4206784887253536,0.4092776007605236,60204.96484375,46280252580.0
101,2021-04-12,0.05652702430455283,0.5358465586010541,0.40762641555589796,17841.530166981112,0.4264774176956092,0.4210238008377779,0.4088579678651965,59893.453125,51828688519.0
102,2021-04-13,0.07413589855034736,0.46842248053585056,0.4574416215826059,22177.781217883523,0.4224018304790119,0.4252151511453899,0.4098996962007694,63503.45703125,69983454362.0
103,2021-04-14,0.06618655290503393,0.5057051593424321,0.42810828893641956,26557.81980882652,0.42174592907184083,0.4269855608655998,0.410672347916461,63109.6953125,77451779687.0
104,2021-04-15,0.07451778837655036,0.48671553223978486,0.43876668053188644,17940.011533009507,0.4267004764500913,0.42897886459008444,0.4115008568809183,63314.01171875,60954381579.0
105,2021-04-16,0.09192008130086854,0.4838027562692349,0.4242771640687086,21864.969968595036,0.427909046756744,0.4285193330893839,0.41280123880012964,61572.7890625,84293007468.0
106,2021-04-17,0.06315922573896562,0.4766479361466897,0.4601928374761594,15441.047204700648,0.43409089923486033,0.42896379057709977,0.4142942742327446,60683.8203125,66138759198.0
107,2021-04-18,0.09232134615188718,0.46734577819302014,0.4403328782107237,24324.384753259295,0.43626532785626554,0.4279400099079466,0.41532384796016303,56216.18359375,97468872758.0
108,2021-04-19,0.08014335892611746,0.5058308622728739,0.41402577814162284,20648.49352605247,0.43384645806300304,0.42674917585221683,0.41549424596081846,55724.265625,65344865159.0
109,2021-04-20,0.048497219012403,0.5109224788734155,0.4405803047372558,18620.877424288905,0.4379656942106728,0.4262737699092731,0.4169870289619366,56473.03125,67849323955.0
110,2021-04-21,0.08422682641977042,0.49115069481579426,0.4246224766036872,20538.141122787154,0.43386330108830795,0.42630231422966985,0.4177983501262858,53906.08984375,54926612466.0
111,2021-04-22,0.09098156825959876,0.4934293540350095,0.4155890811114867,22950.991310209058,0.4322984001101913,0.427734327346752,0.4176376674425101,51762.2734375,74798630778.0
112,2021-04-23,0.09100843721571723,0.5027955260945632,0.4061960355557182,27051.604799980687,0.4282270694881703,0.4270448969476196,0.4174404868272641,51093.65234375,86668667320.0
113,2021-04-24,0.08535083284107536,0.49092012391726514,0.4237290421613429,18080.976486434858,0.4281585542497496,0.4279071033269495,0.41757902481209724,50050.8671875,49014494781.0
114,2021-04-25,0.09097631599202921,0.48071446562750464,0.4283092179746067,17343.81920832393,0.4241731018120555,0.4292376546979571,0.41806857923296936,49004.25390625,46117114240.0
115,2021-04-26,0.07308662042858459,0.48178382083026117,0.4451295623872206,24936.613216209644,0.4247726873341176,0.4270987615109016,0.4187968098766772,54021.75390625,58284039825.0
116,2021-04-27,0.08250533307366255,0.47629441652610033,0.4412002489981421,21046.153846153844,0.4281694961911825,0.4274723209777756,0.4197816197067708,55033.1171875,49448222757.0
117,2021-04-28,0.06890727607157723,0.4840550120271169,0.44703771217152205,18436.31240405574,0.4289766721204658,0.4297536262475679,0.4206449973079647,54824.703125,48000572955.0
118,2021-04-29,0.07125298558584443,0.5052652538476791,0.42348175716686315,19764.96380482259,0.42883408219086283,0.43017615746430016,0.4209662575366868,53555.109375,46088929780.0
119,2021-04-30,0.05339682609566193,0.5101091683078876,0.4364940075246228,23514.50929835806,0.4314471979925048,0.43140263317255695,0.421551147996431,57750.17578125,52395931985.0
120,2021-05-01,0.07159399458587738,0.4583033042478788,0.470102701689495,16952.481197901634,0.4394355312592269,0.43364859757493857,0.42268131268745507,57828.05078125,42836427360.0
121,2021-05-02,0.06422172973906944,0.4954122634216443,0.4403660064309496,15535.160404667553,0.4415151517929277,0.4339814199531875,0.4232821051818498,56631.078125,38177405335.0
122,2021-05-03,0.07379238422456962,0.46950708311290174,0.45670053308938624,18935.02367411171,0.44506406618227523,0.43631828269287737,0.4234677793208864,57200.29296875,51713139031.0
123,2021-05-04,0.05438319530168595,0.4957090741133751,0.449907734203288,20006.583907659864,0.4456613376592836,0.4359595261510051,0.4241499943200359,53333.5390625,68564706967.0
124,2021-05-05,0.06983511424698603,0.4783650133242989,0.4517998712695836,21072.757036657327,0.4469862904432138,0.4370876967382986,0.42514248838720275,57424.0078125,69241316747.0
125,2021-05-06,0.058952531945052906,0.4889500237650061,0.45209744431288074,18171.443066460055,0.44761875696088366,0.43772249501358407,0.4263281273211922,56396.515625,69523285106.0
126,2021-05-07,0.06836295473014385,0.4893203617543474,0.4423166833412236,20661.537937378624,0.4499731227326787,0.43858151974084664,0.4270566894223667,57356.40234375,68434023376.0
127,2021-05-08,0.06980743103957039,0.4749162057524521,0.4552763632827011,17217.051836814204,0.45232091720243844,0.4383474019221106,0.4281952927568739,58803.77734375,65382980634.0
128,2021-05-09,0.05613981376022136,0.4695518155289255,0.47430836584902386,13655.318659612185,0.4528466252223796,0.4399652822858392,0.42985612925847283,58232.31640625,65906690347.0
129,2021-05-10,0.06532399683574291,0.46281901348119625,0.47185698822784056,20853.450046300553,0.45678299794699095,0.44271914943280194,0.43103142292976776,55859.796875,71776546298.0
130,2021-05-11,0.08196957085165642,0.4886709808304779,0.4293594464057507,18845.093536462853,0.4533653621115365,0.4421848228455874,0.4319898335731577,56704.57421875,61308396325.0
131,2021-05-12,0.07791608992997451,0.45546663692057116,0.46661727269003167,18796.618591533253,0.45545405442237946,0.4441845750401752,0.4332887043867859,49150.53515625,75215403907.0
132,2021-05-13,0.12372513552971713,0.45018943889955376,0.4260854268251098,41139.56552983318,0.4522397488668203,0.4446844010265382,0.4343997271652635,49716.19140625,96721152926.0
133,2021-05-14,0.09100128112131056,0.46973637100530735,0.4392623473755946,23688.502533768256,0.45063536174965946,0.44625898730367525,0.4353474264312162,49880.53515625,55737497453.0
134,2021-05-15,0.05885466479490422,0.4967177748566696,0.4444275632576089,16784.50620537208,0.45089922173920766,0.44724463116540225,0.43627919625356715,46760.1875,59161047474.0
135,2021-05-16,0.09938706853091088,0.4540252983573024,0.4465876340815398,31021.258026559215,0.4498131305890625,0.44811503193239893,0.4365274375966675,46456.05859375,64047871555.0
136,2021-05-17,0.09889087126119316,0.4657348353723039,0.4353742952613196,48835.64281016947,0.4449463717655994,0.44765049540259416,0.43622381142073013,43537.51171875,74903638450.0
137,2021-05-18,0.0864499467416641,0.46221001408646284,0.4513400378144811,33195.9105471636,0.44238175296392956,0.4481333424890865,0.43601808133350545,42909.40234375,56187365084.0
138,2021-05-19,0.12860512290134377,0.45317660739743665,0.4182182708547681,92709.03010033444,0.4409891060200567,0.4467609881406697,0.43560994363826666,37002.44140625,126358098747.0
139,2021-05-20,0.09466617049141496,0.4746621215027759,0.4306717060319476,38279.16478351261,0.4364959101877962,0.4471033666580546,0.435219902000872,40782.73828125,88281943359.0
140,2021-05-21,0.11543060955511887,0.46738324494541494,0.41718614470350496,34818.0395057909,0.43538349992259556,0.4461839446189538,0.4350858451151494,37304.69140625,82051616861.0
141,2021-05-22,0.06997764063273386,0.4572294639763153,0.47279289466686975,32626.015534124166,0.43957481833400497,0.4463120490464478,0.4367971409781712,37536.6328125,57377273240.0
142,2021-05-23,0.08524023728360676,0.47316990318731,0.4415898597723636,33385.642469959195,0.43922010539834927,0.44637032777699137,0.4372072544259137,34770.58203125,78469274361.0
143,2021-05-24,0.09030256605200758,0.46972764599780836,0.4399697902001956,31164.68613944817,0.43839287491318124,0.4455736257346489,0.43788072662208577,38705.98046875,67359584098.0
144,2021-05-25,0.09380634675379068,0.5008615789584602,0.4053320766207873,27232.029326738164,0.43463759758311477,0.44345097537357747,0.43797806853262183,38402.22265625,56211915803.0
145,2021-05-26,0.07705586850791736,0.48799514527854626,0.43494898937137205,23909.66915112475,0.4325887165277261,0.4426485524260436,0.43689772872979804,39294.19921875,51346735160.0
146,2021-05-27,0.07775421057131743,0.49750048822100396,0.42474529955446066,24483.95405131995,0.4334045951151877,0.4413460693423093,0.4367289012662819,38436.96875,43210968721.0
147,2021-05-28,0.08785903419294903,0.4970773857734693,0.41506357864667215,25155.027339749147,0.4314535791920282,0.4400483024520926,0.43704131846512084,35697.60546875,55200191952.0
148,2021-05-29,0.08586320894528698,0.4723355533475279,0.4418012399644911,19895.738546109365,0.4345304660996515,0.43940662991313023,0.43757450745235615,34616.06640625,45231013335.0
149,2021-05-30,0.07607790726539124,0.4750696868689439,0.4488524027801228,19289.902413970212,0.43153790461380814,0.43819444119556344,0.4383218483372365,35678.12890625,31646080921.0
150,2021-05-31,0.07445152420465662,0.493330786982866,0.4322176872940382,19277.057722466736,0.43036638305401753,0.43630685543681097,0.4385038137892866,37332.85546875,39009847639.0
151,2021-06-01,0.07717432662358388,0.4853583383096553,0.43746733109120206,19716.301829266973,0.4300535756653933,0.43669294518373725,0.4385840215266097,36684.92578125,34639423297.0
152,2021-06-02,0.08134950413700699,0.48327916111903146,0.43537133491869723,19756.446543790746,0.433808482952632,0.43520504338510224,0.4391280395533313,37575.1796875,33070867190.0
153,2021-06-03,0.0702056403747252,0.48603296470755497,0.44376139550120614,18375.67563658215,0.4349100337188613,0.4360467561792021,0.438859799826245,39208.765625,35460750427.0
154,2021-06-04,0.12386606270672625,0.46202612351487843,0.4141078150990987,35867.13642023216,0.433580348161941,0.4348489213088927,0.4385852807313957,36894.40625,41831090187.0
155,2021-06-05,0.08834781922367586,0.4638929140120472,0.4477592668316334,34746.05440852473,0.43766730918506125,0.43500757386003674,0.43876160595295927,35551.95703125,35959473399.0
156,2021-06-06,0.08316692374786443,0.4711781700478825,0.44565490679535347,34408.973463248614,0.438149017538919,0.4349631582749803,0.43918077737897193,35862.37890625,28913440585.0
157,2021-06-07,0.10321081788734053,0.4616106195728602,0.4351785621740522,35736.888809080236,0.4364397874631602,0.4349538376517771,0.4386903013926561,33560.70703125,33683936663.0
158,2021-06-08,0.09158252950508546,0.48993307596688945,0.4184843943978933,35265.10704250282,0.43472312585114203,0.43338928320336817,0.43826189974926727,33472.6328125,49902050442.0
159,2021-06-09,0.062000854687888164,0.4654159533227291,0.4725831895319074,68525.33052007812,0.4391126081562302,0.43597808885466044,0.43941008428633166,37345.12109375,53972919008.0
160,2021-06-10,0.0700424400713095,0.4917122852653186,0.4382452733343814,45319.52582034483,0.43947185045819076,0.4363387349166811,0.4393642993568635,36702.59765625,43576032854.0
161,2021-06-11,0.07618730383968317,0.4849580845879283,0.43885460994184317,29713.51710502469,0.4388585022632704,0.43737056659469725,0.4396433607948666,37334.3984375,38699736985.0
162,2021-06-12,0.10309249516768872,0.4580306105981633,0.43887689748298336,22195.706411858962,0.44195463756125597,0.43575551910975024,0.4400999846452881,35552.515625,37924228550.0
163,2021-06-13,0.08385328891854633,0.46585767767734065,0.45028903331483433,23748.09615205836,0.4422708583716561,0.4361697654689155,0.4409645532288002,39097.859375,40669112838.0
164,2021-06-14,0.07186405025500854,0.4876462298243262,0.44048972024308797,40129.330322417234,0.4416252100526229,0.4361945240423866,0.44129319397550104,40218.4765625,43148914673.0
165,2021-06-15,0.06174303262498759,0.48616122618835095,0.4520957406637165,23437.73626060184,0.4437398573638309,0.438421365187288,0.4417595963811699,40406.26953125,46420149185.0
166,2021-06-16,0.0723233071349289,0.49504428228431246,0.43263241173382805,23199.50330154183,0.4455083595308228,0.43831105196645254,0.44151455421149555,38347.0625,39211635100.0
167,2021-06-17,0.08618855609716804,0.4857125924617003,0.42809884970436385,26830.75058417762,0.4399478170523798,0.4384707448307337,0.44125766402926453,38053.50390625,37096670047.0
168,2021-06-18,0.08853853628834707,0.5034471079375882,0.4080143548646216,22746.63561972969,0.43616895224365987,0.4381350675077788,0.4404925001605018,35787.24609375,36200887275.0
169,2021-06-19,0.07783469689084667,0.47683447002032686,0.44533083460288986,23296.500357590223,0.43697848032629066,0.4383031434429407,0.44092091344356116,35615.87109375,31207279719.0
170,2021-06-20,0.09067671371335208,0.47769755844203327,0.43162573155738576,19872.835002823704,0.436072084585591,0.4374828257656675,0.44082545705204673,35698.296875,36664034054.0
